inputs_addresses,outputs_addresses,outputs_value
14UJFS9Dv7tQq6f8kXgKFfemSZZm7Hb2ew,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,20000000000.0
14aJ19qMdzUuNwixcuTmAd7aVo9tqPFZMG,1D7F2AfQFJ6C8nkUkT5Tn5mFbqaEaVV7Yn,20000000000.0
1NqnWkuyp8Aidw5ZVAH11HNshyJN1s5xK4,12QxiqgqKUTUW2d5GbwzNiKo9dETy9sEZA,20000000000.0
1Co7DgPDsPoXFHbnBmjJyJirUfh4AyuxWJ,16L9Ak7XaRfAFDtAFYs9c82Tes2yS2H5VW,20000000000.0
1BJjmUvKsD1CCNJbx5Yj3Ad97nfnrJinh5,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,20000000000.0
12SPLE8AYfJUCoxX9G9hkTwKsWMP9Tqnqr,16gruKjwPD9yjhjjCejcMmLMhZw2FB5sqa,20000000000.0
17mq9jqVd4hBaX3hCxZfZYsw5Ld1vg5rmG,12rMpw5HnEvAw3nQqLmRBCQyuktfpa4eVw,20000000000.0
1AazWWv9KMGVx3LUQJ64V1UvqEH5pmX24W,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,20000000000.0
14qPjaxtAbdkbNGnonuyN5cDJpes6dkGgG,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,20000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,1FW9gp6kQJJ4KMsgUG6fMmitRG6zw3Vvq8,20000000000.0
1FS1PZx4tw28K9apcWo6ufNeKbSLhaYQxD,1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,20000000000.0
13jqpRsx9w1erSqDELcKTNqXdm8x9YZgGV,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,25000000000.0
17PUPH3op8smajRPh8tuCdpdeYfmCuin1H,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,25000000000.0
1Dcw6h95GVvDbVj7JzbdL3quM6ai2pB1K5,18NVRFfT5uCcfE6UwTKefs6ZxoEcsvppU4,25000000000.0
1QAo87y5jLFwwnEuM7wtwQDKpdNaFMLnJi,1LxRyaqT6XkFzkvSQxdVG16E6ziMWq7mmf,50000000000.0
1MwnmJDLMfaDfeMA6EBfRmjDCtbd9Qcsdt,1D7F2AfQFJ6C8nkUkT5Tn5mFbqaEaVV7Yn,25000000000.0
1EsbGov1e2GFWgmPWajrsAdA4atPzoc3wW,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,25000000000.0
1DoudAG3TuPxTjjzaQu7Q7As7tv7GViqQX,18NVRFfT5uCcfE6UwTKefs6ZxoEcsvppU4,25000000000.0
1NnFbBGqx6kLcCkgneonvehxpXs1afUMZ6,154KHvAMyMLwjnDPn1CUKqqoGW5bxBemLV,25000000000.0
17FZgMnK8xdTb7vSnpfFDWaStYoyhTFbh,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,25000000000.0
1LnddVm3hzfHkmA8zwk6pkUUTeNSJwBYyr,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,25000000000.0
1Hp2TqGGuPoAZH5PEwLDKY5afv8vedzhfj,1AQ2FQCNUz9ARCo5dw5sjLaDFSKhfkmCuF,25000000000.0
1MFq1dTujCu3DFqBQLA2Zbs9cywt9CBEgQ,1F34waBwbPpbVdRunHevXbHas1JLPF41dQ,25000000000.0
1MuTbf8bx2e3uEmqTCfFfcmpnGje8CRjMY,18NVRFfT5uCcfE6UwTKefs6ZxoEcsvppU4,25000000000.0
1G4eXq5F5jZmNvQj3V3HXQRMGLHfvMFHza,19c5XRo4FXiibaVMA4TPmtRFjqphJK3rZr,25000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,1NAmAtaPMVhbkNEkTruVN5KR5EhfC8QiGU,30000000000.0
1GJLVvBHajWFJoN5qBMeQMWBAzadvf9DoB,1DFhVL3LWnJfi4812VFUBhL1ECWsJdxuVM,25000000000.0
1CQzvyhuG6i5Z3nYGaJ92jH1LAaQtFe16b,1JmC59w27zcv7FQzwahLngazhMBwsKbVHB,25000000000.0
1KN4vmM1YtqgUD53HAjDFB7x9GM2hCBiuY,12CRW6hCS2k1ZUtxShHBbNmL6jUR16Scpm,25000000000.0
1kw9vv9cVYtAsUQ54QwoE5AvKprmgLDM5,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,600000000000.0
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000000.0
1GiFyGXPd8qUNHe5dtWbt2G3dPs5rxRPeN,1Ex8KXyQ3ncadizao6fKAm2yJyz3186ZtB,30000000000.0
18ECDjQM1ed3KPLKDHXFFDJVkXYXuuqH7d,1M8v77BkqGB37uBWKJ3JMG1teJYoCPAB98,30000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,1N3UqRkfPJwVesHWJBP5CXQENccmCTPio7,45000000000.0
1CANG17asXhSd8F2kQ39jzTnkVSwGmBEmh,18Un8S53rQR3EAAH6Rmqtd5RAZHTRM9VFi,35490000000.0
1MKrDobt3oADCE9UnFmSxeYK3r1cPjb1n6,1Cq9sucCmX7M82JDm6qYpgk7C3RYZYQC22,500000000000.0
1C2AqgfdziBkG5584Ci6PRTpaAjkS9qK3b,13ucPR8k54JbTBuWUAvRVGDswcE7jh2MC1,30000000000.0
12GQB4r2qoPrm7DG5zmakd1SSoGyn1Vicx,16gruKjwPD9yjhjjCejcMmLMhZw2FB5sqa,30000000000.0
1EZmKpLZ3EzzzP3XAJkfMgHptzUK1vdtGK,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,30000000000.0
1KrJ5weNFruC1gee28wNY5Z4o3pd4mewyk,1HSbBi1K4aVRfvge6XKrQpNcUA9Wp96RHJ,30000000000.0
1KdG1c4Xoeta1okGVobfCkD4GfKBP77fV5,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,30000000000.0
12KosYCP4Sdth6TMCxaPjfUVjXtAhm3hR3,16gruKjwPD9yjhjjCejcMmLMhZw2FB5sqa,30000000000.0
19QpQecUGDpWb4wZoog1pcFqZfDEsJD2qQ,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,30000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,18J25qKUNDfNEjQmoZnKTnUnJ1LRhwbAni,50000000000.0
1EzthACotNmykXzUfHR7kJsZb8rMq3zRQR,1GiFyGXPd8qUNHe5dtWbt2G3dPs5rxRPeN,35000000000.0
1BJ7dqmTYois5yZMA1sCYCMepm3EGZYgGq,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,35000000000.0
16aLSPnYqkWMQYYAMLRyj3oieWR5ksn9Yi,16gruKjwPD9yjhjjCejcMmLMhZw2FB5sqa,35000000000.0
1B1sN86Yvg5txezV5J4HQ7Q7BiC7GhQmjU,1HSbBi1K4aVRfvge6XKrQpNcUA9Wp96RHJ,35000000000.0
18c2KV17wr1joyFinNSoREsye6t7jWQKE3,1LFf6GEG6NYgsr8JAWycaQAZgtPEGBze7Q,35000000000.0
1PLsgC6KguthNMQbR6Hh9yJWMCgvHmr1V,128BC1Uk1MBrvQM99zy3RPzRxLv7xYS3ji,35000000000.0
19kDCnsWBiSyjg5pQbeVD6RRrzMQVDMT9t,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,35000000000.0
1GkozMWLupZ8yBn98pWHeG5czFEMfcMvrR,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,35000000000.0
1oMpkyoLu3Q5Rjj9AMuXNHJy2vWfsf5vX,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,35000000000.0
12sZdvwAuGgZsKSBEsRgxwnpZX6bo8iNfi,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,35000000000.0
1AVbRivyFwagyHHzcwDsifMatsDxkqf7St,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,35000000000.0
1LmUazsPoQP844xeVzmAoAcpjLkjQYEa4w,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,35000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,141b4We7JZKKjxAebWPiYFUhBxtws5Qp3B,35000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,13PQZbhtPM9BNxi7SeXfrinSKfiQAnF1yM,40000000000.0
16gruKjwPD9yjhjjCejcMmLMhZw2FB5sqa,16m9YMoDrsrk83VygtsunHRb14irKqdcdH,90000000000.0
19bzzZdh5RGeDTPd8j5AMPdwmk58eCauwJ,1PZXTaZbCqhr3WDupdyaQkxxfxRhkpnFPC,95000000000.0
1GiFyGXPd8qUNHe5dtWbt2G3dPs5rxRPeN,16Q2iT3w3fd2Abp1TVmECFyegD5B9aNsaJ,75000000000.0
1EoBUspwYHyY5JPyz57AKD6zG7sAdk52mn,16FKV52jxqZdqcy4u68isDX7TAtVvQX65B,2300000000000.0
15PqsMKqcoJ4shnqba1BEuHHLfVGCP3maN,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,40000000000.0
1HXnkjPsCkCoweNq7iLRSRxbZ6o6PVNW9i,1JHe8xsUhcoSXz5b3gLTUeKsTSijkbELJL,40000000000.0
1B8ELuVmcppQZdxVsstzheQtnaLSGqPQG7,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,40000000000.0
1Q1UjxSGfNhbvxPiZNSdHMMGujatSi1CkM,1Gs8UkpT2HNz6NxFhed5xPAkX2xChYE9Pa,40000000000.0
1JaBg1kiz6qdzZjPYFmeC2KiJCGj9n5G3N,1HSbBi1K4aVRfvge6XKrQpNcUA9Wp96RHJ,40000000000.0
16whY7Am9DvvPngM2KZLQH3MDxUUX28FT6,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,40000000000.0
1Cx9m42YZKMwDcFVF38zE5CktUyWuSVcRU,115DhQhKtxF7w3Dwo2A9ZufGoMyPEgaw1K,40000000000.0
1JovztfnC9woskaVzokfQfbtiL6NhaA5qd,1LGThcZhhRaPcQv6JCyUCjrzhmLwSwoN4G,45000000000.0
1FYHzPu8nBD1SRycXpHEGbwBFUek95yr5Y,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,45000000000.0
16uPb8wkha9MdHMPzMNejagEo636cRbxRd,1PtEfbsZsyCdmDqzoBeTrzdLgbMqxuZwhw,45000000000.0
1AkmQFRi5AY8BuK12VYnoadQGap1RHca8U,1tbgpUVLUg4fwbzEGynVBCY5TpVuMY1Q5,50000000000.0
13Dt5TRsWNnYrmWLq7413N5i5o4couEHSb,1NGQTYLhQKpJfGuMdsurJMv9xdJ1fGY98z,50000000000.0
1PqthpzKgJTiaoyHjPTbZCv2yHQ5XvpMQr,1GBefX3DA62z7iZeBwJebxh8XbH1BiuF72,50000000000.0
1CLxKy6bybs1xJdTujAnQqjzNeZxCiaJyo,1DYMSE1PRsTujEWiqn8KjkYAjw6Ac14NKy,50000000000.0
15FqftmhfZbJXWukoeN1QUQdLEHvYgQUrQ,16QyUkd7JDocUqkJ5z4eb9R2dGJXShJmzc,50000000000.0
1CJpMMvyLLn9bKVu1242VKMWV46GpdiFU8,15HCaLm6e3WivQ6cbuCrKPsKuHK1eHxehQ,50000000000.0
1LEHLrzXv9eAJBjQq1nsQBH1wV6BEoCW5i,1NnjeJQ2Ct7JDAWjLKGvEfgsHvkxyMEnzC,50000000000.0
1P2Mp3CEZWYUmvNiQeagdeH4nVaH5A4vbp,1LFf6GEG6NYgsr8JAWycaQAZgtPEGBze7Q,55000000000.0
1PR52b4ms4qEAUAxWvV72DNiuXoZf8iN1F,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,55000000000.0
1P5KaSkp9Sc6CcaBy6fGSxpHjTqfR7nFZj,1HTugJJqEX6daPyXnxkZhJTRsTZ8raLH7w,55000000000.0
1BFfAP64ua6DVZsWQgHErwkVK3zB2eJWME,1LGThcZhhRaPcQv6JCyUCjrzhmLwSwoN4G,55000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,15fSYrABjcQnjZuGPkt6gsfsphCV8xoLWo,55000000000.0
15sGoREsAfU8CpVnziSxeDUgbBFPnF6g1k,12PoCvZtKEHs4v3uMzj52Xawyo8xFXCPMu,60000000000.0
1LM1MzLxGN2Kxx8netrYHjcDC5wpjjLHDf,1rJtCsXYNReaPthVvxtAxRHJ42LftGMFm,60000000000.0
1L4M7DJDoNh3yunuCewDmkMiiNMh87bKEy,1FXavuV1rjJicYau2md7pa22Q3P4HEcMLN,60000000000.0
13Hcj4qxd1dY2JbccF9CKSNBR1qTwig2Sv,15UkFYLMs5nytwiKWqGgkkVo1fjLFAeJhs,75000000000.0
12wge2hXZCbHyzz5NRkgzSBGGequyEZ6oc,19c5XRo4FXiibaVMA4TPmtRFjqphJK3rZr,75000000000.0
1Gqb4NduMV63ZJSig1SJTnVHqR22FRXAnR,1HSbBi1K4aVRfvge6XKrQpNcUA9Wp96RHJ,85000000000.0
17rDVND39oMwoQqK4Mje2P9wn1FT1ZGTru,1D7F2AfQFJ6C8nkUkT5Tn5mFbqaEaVV7Yn,85000000000.0
1LZgiVDz7BJDNhoGJz1UW8prVxqZcXxUXd,1LGThcZhhRaPcQv6JCyUCjrzhmLwSwoN4G,85000000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,1NMf1izXZG5PfceZkBgn2hSzcgr1qK2mAv,100000000000.0
12fuui2Y2odP2iNobtDtnN8q7Vtxe7znY5,1DMD6S6rPwwTVHhSaLsfESAiMhCJYhj55e,90000000000.0
12bKw6WuGNbRrXveHMQ2ggKSqSYGwraGXC,1Cp18yeabUg14CNp2HGwKisDoixiGgzmeT,100000000000.0
1KyEQS6njs51cH6uZiyaKKNsbtFodKJSrS,1kw9vv9cVYtAsUQ54QwoE5AvKprmgLDM5,100000000000.0
19zMZUMiWkxQwPfEoQypnaMiN4bgs42eXD,1PTjMvy4c93KPVZqHq5TU6mKtqMrXRwaGg,100000000000.0
1CkcWe5nYK2zd6P1sJt1t6HStWMLmRvahX,1BiDsroMqEwDhBmzkKLvCSAddGn8QGmLFf,100000000000.0
1BUWKdDDvLhQvC2wtyAQyFhH5aHHzDmnGS,1Cp18yeabUg14CNp2HGwKisDoixiGgzmeT,100000000000.0
1EG3wapnPpYq64QGekt3ap3e87EQ7Pg2wC,1NtAsFRSZ3oTsySxQDdF7APNpNg3kTpaaU,100000000000.0
17GHHfDdxqqRhbxmsPXhjcBZgLR4aJg8Cd,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,110000000000.0
1NTb68imqixqKCx1HCUe3pi78y2G4jM5rp,1MKrDobt3oADCE9UnFmSxeYK3r1cPjb1n6,110000000000.0
17dZbuQwcyg6G9gUVZcoymRUC3EYBFwziM,1CT1unY6BnSwRAiqqicKzmt7cpiiCVXNoV,120000000000.0
1EWFBdtEXag3976kGmtM5uqAhmPHsu6ETc,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,125000000000.0
1MKrDobt3oADCE9UnFmSxeYK3r1cPjb1n6,1Cq9sucCmX7M82JDm6qYpgk7C3RYZYQC22,230000000000.0
1LYgowwmuuNQxDonTseZPrzm5tpTi1ZWHf,1EoBUspwYHyY5JPyz57AKD6zG7sAdk52mn,130000000000.0
19CFYxPPtJY1krTvCGhVDxJ3DWuvPZHsYR,1HSbBi1K4aVRfvge6XKrQpNcUA9Wp96RHJ,140000000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,1HAd46tiuFTib6zpDFtamtsUyXMu8EdxmM,200000000000.0
1B2oskC8hwNBmRmV2xcqF4yyrhnYUifkGc,1MKrDobt3oADCE9UnFmSxeYK3r1cPjb1n6,165000000000.0
1289VwTpSuBnGWbB2DFPaNB78jYqCQbamX,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,200000000000.0
13ucPR8k54JbTBuWUAvRVGDswcE7jh2MC1,1CgzTswm23ctLiVrUkHcDmF5WtFuRKkvAw,210000000000.0
1428fiK1p4jM4GcUdJ1jtrHE9pTQWTdowc,1LGThcZhhRaPcQv6JCyUCjrzhmLwSwoN4G,190000000000.0
1Nuh9H2RZ6JD57GmQG73nKtPEFCFDoRwKg,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,200000000000.0
15nkfeZCikuHdtSNJPShQZeBj6XeAaQvui,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,200000000000.0
1E43t1VCc3Q3STKauEiUoVqLbT81XT67xj,17WFx2GQZUmh6Up2NDNCEDk3deYomdNCfk,1000000000000.0
18grazW9CpbrEbvqsj4GQMVn8otqvD7F52,1MzY2Sqmr1aw5BMpUdVzeRwmi9A61q6ccu,261300000000.0
1B2a9yD3VqJb9WUKJmYbuwQrtDDx5vTru4,1MiiqgK8eTsX7J2HQJdWWDXPMAKxApEVyu,270000000000.0
1CaQaic8xuVDYkaBqrBUT1q1fSPofAt8jh,1PYYjU95wUM9XDz8mhkuC1ZcYrn4tB3vXe,315000000000.0
1Mkw167XhzKC8AShzZ5YoWewxCNUdevYmZ,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,400000000000.0
1PMz9tKt2d7BjgqjQxH11SPYUFqnRJQfPc,1GtfNGKafW9aEpeL1wSX8tSYPiZ8sMfexS,425000000000.0
135gjVuAg5cVuGSGS6Qy6kmyZuxt6YZvZD,1A5D6nTn8AWpXj2FEWgmanfBv19cPFVQRG,500000000000.0
1Pri4ym34X2pgddzwKwhqFKygQ7JqyeJ4p,14rnn1tqFmbmBfHA775rubZAqJ82SyGwwf,800000000000.0
17N2SGHzSC89DXP9U6vMZUVekKfGhYHYD7,1GrhL2unevwvKfreEGDMo4GLeX95XbFJir,1100000000000.0
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,764106000000.0
1P1pwY8MD8LRvWoYeromJXtdPa1hhE23eN,1MPnG9XDjYqnq2Lz8SMq7H8ZHxadEQjSda,1000000000000.0
1J4XrF2UcUm5LWaFhCAdAJ7TR2vsveDxSf,13TdNM3BiJMbriUAbxUKuBGTG6XLrS2X6g,75000000000.0
1XFMh8WhWTSMqsvzzVT1bRvaUHB3ztbnr,1D51TwtikVgrMUteNvk7HHKHbDaYjcukMT,25600000000.0
16A6fMsu4mURRS3z7CZR7Ub5v6etcDy1i9,1CSH19xZC9Dn5E55Uz3eTu2HmKz4KZP9ig,50000000000.0
18Un8S53rQR3EAAH6Rmqtd5RAZHTRM9VFi,1PjSBduKpquUxJsuXkhsHLcAwhZ6UJTYbs,79758000000.0
1LiDCQY86gGPwKAs65HdGBZr9kwmq6nEKf,1AKRM1oR5DQ8M8EJ98odz1nhexD6APL56U,40000000000.0
1KXEeYm1HnrajayxgmHbsJ2g9Uoyxch5ZB,18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,15001000000.0
1Macq47Asq1MaRWTA8oD3y9kueVcM7S7bY,1PYhgE67bUPofA1vqMD7gvb7Y3KLBMqrkZ,52700000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,18NB78f6c22m4Vh4RwpJsaj2g1nwU9dge,16300000000.0
1QBGmRNJF8LMvTk4AyukQg5wmM6QTvfWxK,1K1emEabNRqKjU7XQq3Ve7ACBFZKDb4rAe,5000000000.0
184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,15yenN2J1FfQ2oMya1iEHGWDYrCBUpAeqK,917000000.0
1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,15p4DbJsy4wqP5UH1RHQF9jzy4SGHUqWxy,3200000000.0
1BzrYVtef6pQjPZcCU1UM7oCsuEm5EYemz,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,7999000000.0
1ESQ6fMUbhi1TXDugE52XBV8DprTx6KX5r,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,8000000000.0
1L2xU17iLFJUPeZ2BN8D2MbZ9ffnMLBiut,18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,9999000000.0
1JCjFJckVFvN5EFs7oUmzKjPVLq8XyPiwc,19yG2hHF7QVHyAboxx5cpfu7nYXtMn8Qw7,200000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1jHQPtyMA5mpVjNtyBt8qWGEcJcDBAUEw,101000000000.0
1JiZxcwHpivk35obqHUYbdNoE1BA8ty5TB,1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,2500000000.0
1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,157fRrqAKrDyGHr1Bx3yDxeMv8Rh45aUet,1500000000.0
1D7h4owDrs6tpYEx9SZQoWvKEPHom7CyXc,1JiZxcwHpivk35obqHUYbdNoE1BA8ty5TB,200000000.0
19DknGkFpNUiifcxdH5SLgijqb1zJKkjce,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,100000000.0
1AQ2FQCNUz9ARCo5dw5sjLaDFSKhfkmCuF,1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,5000000000.0
1LP3HzNsoV293WY89Ge9m8jTTwHjFHhtyY,18ALzNmbsmH2vtzeppyMeaEzAehmupBuBg,171601000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,16GPVwkTPnbt3phJkaZ8RQYZFkhrrtWdYr,31880000000.0
18oe3AoUDu2Pj5KXeQtgpHTaKRVxaeu4v,1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,20000000000.0
1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,157fRrqAKrDyGHr1Bx3yDxeMv8Rh45aUet,100000000.0
16A6fMsu4mURRS3z7CZR7Ub5v6etcDy1i9,12v44P14NLEJXJQYwvzMWgTd9iJjrbttiu,10000000000.0
14ccB2QFEKZnd1gLUtgr7vWg6JrMeXaQXK,1G4BEhvDTz1xRE8QTotgyJTjWUexo95ATn,1000000.0
1JvNXRhJQbSUXFN4nGaMrR7HPVDWK6JBWu,13ucPR8k54JbTBuWUAvRVGDswcE7jh2MC1,1000000.0
15htEfHvWVo6mneDuiWr6ei3cMB5xEQ3eG,1L9QnXEtpQ5Ebtq5Vr5BLkiGG66eJXhbrA,1000000.0
18q6DsyGnXhi1uZYPQHePTVtUyVH9zEgvE,1D7h4owDrs6tpYEx9SZQoWvKEPHom7CyXc,100000000.0
1Q9zg5zJ7LuuKBTLutmCp762QEuzLJFvtX,1EyGFyaNdCVNZpxFawPVLFSQRnpSLYXSWN,100000000.0
1CTiVDHh6uoofUHorLx9rUyvMDWrfVe6qo,16ryTkWs4FWtYrAAZWWPwF5QFUtj2awsPD,1679000000.0
1HG5CD9qoKxzyWVCgvjELi1dYYZEtXocJh,1D7h4owDrs6tpYEx9SZQoWvKEPHom7CyXc,100000000.0
1DWMBd7uK2ePAnv5q5fqTn7EymcKLNhRr9,1GjJREFcYxNq7ZFkZpnEFRXSmBpxQcYZXD,4000000000.0
14aZBanYAqH1XYRihCTE8MhmbSxjbN2LpX,1Bpr3p3FAFiA4hWZa1YCrTWbAmyYtvwZSY,4825000000.0
13VdUuDfRX23GzAUWEYy6DTgEt98kotkQH,1EXEz4PbCaXFYKnwWVEhWmsKe2quCkrL13,100000000.0
1Jnw4VH2krotdHVnxrjAn7FDuzS7nB1hb5,1Asj6NQh8esgYGmL5EyjVrfUXDQxRGyWEf,58000000.0
181Tu7Xvr4bFHckfGExonz94ZNK3BhTwa4,1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,10000000000.0
1PkkqAGACsMgkpRVwj6c5RYKXmiPgtfdYu,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,100000000.0
1AKhfNUJzniZz2knjVTtzm8KBGtrQe7wjQ,16MG5HwausXz4dSi4JCzXUX7oeudrg51Y8,1000000.0
1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,187Mc2Kds1Nb7AyNWw13MctonLEVdPbq39,9165000000.0
16Vuf7EV8WyxzaLFifoYWgQ6oUehLQ7Zq7,13TJsk9tFM5RFGsTc4q2rz7eQozdEGWcpf,99500000000.0
1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,147EnYEy1eHarTcPi3ss73g16qY4K1UrGZ,1000000000.0
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
1PYYjU95wUM9XDz8mhkuC1ZcYrn4tB3vXe,12yE4Hk2uK2Jgif3FZZXWRqnnZMHyTR9fz,17000000000.0
19V84Py9jSEwewndTCojfZgzroGcb1Yvam,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,9700000000.0
1MiiqgK8eTsX7J2HQJdWWDXPMAKxApEVyu,13TJsk9tFM5RFGsTc4q2rz7eQozdEGWcpf,100000000000.0
1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,157fRrqAKrDyGHr1Bx3yDxeMv8Rh45aUet,1000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1ET5LwivkxgoaqtqgWk3xsKcj5Aq9MYmjW,20000000000.0
1MiiqgK8eTsX7J2HQJdWWDXPMAKxApEVyu,13TJsk9tFM5RFGsTc4q2rz7eQozdEGWcpf,100000000000.0
1Hsy18kYEMUktZ6xyp9TPhc5pxMMakCXM7,1CHQ5LLnJ6zYytCRB9Q6YC44W52T487xKp,100000000.0
1Nd3savSsCZDC6bJZM9zuFniGst3ELCiwy,1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,100000000.0
187Mc2Kds1Nb7AyNWw13MctonLEVdPbq39,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,8568000000.0
126s4ts3N5u91Yq71kyPZmLc2QVYfCUyo6,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10000000000.0
1DdixjURi9HFgrq73bKAN33yxgCQyF4DXC,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GksgDa6cKNtnCBMx1ipH593eDXdHH7pgP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HXRiSicBBagNxyCZycXnLsapBnBAqMDrM,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1AjMdxNcBQJWw55pWTSYqpAK48Cb9eMMCm,1L9QnXEtpQ5Ebtq5Vr5BLkiGG66eJXhbrA,5490000000.0
189Er2PG6GDUcAq7ak69MLrtyGZCiio8ZN,1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,300000000.0
1BaP59hjZwdSzDiFM78igijCaoNJ4G6sax,16A6fMsu4mURRS3z7CZR7Ub5v6etcDy1i9,5200000000.0
18qsaCfnXVaD25UZEwB4rHt49ZtgtUPiyc,154KHvAMyMLwjnDPn1CUKqqoGW5bxBemLV,1000000000.0
1Q5Ddh8zR131PW2paYcQREAy3kGdvALnFr,139hA9PHVy7fJ2sNU9gndh1uSgjhC22Ni1,45000000000.0
1DNjosHi3EzpowgF1T2UmHvKzLeMRLjy2S,1DNNdiAbkHAmWssMkW9XTATgo3WSHqJ4Kb,2700000000.0
17X8Dn61Vd9Dob5EUL1zLFKgjoEyPCcHnf,1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,20000000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1D5eTiBBd1DvpC1LkzcThnwKiJj32UfcoT,11100000000.0
